formulary_id,contract_year,tier_level_value,rows_count,distinct_rxcui,pct_of_formulary
00025231,2025,1,514,514,15.556900726392252
00025231,2025,2,1585,1585,47.97215496368039
00025231,2025,3,266,266,8.05084745762712
00025231,2025,4,158,158,4.782082324455206
00025231,2025,5,781,781,23.638014527845037
00025234,2025,1,3723,3723,100.0
00025235,2025,1,353,353,10.898425439950602
00025235,2025,2,1518,1518,46.86631676443347
00025235,2025,3,318,318,9.817845013893177
00025235,2025,4,254,254,7.841926520531028
00025235,2025,5,796,796,24.575486261191728
00025236,2025,1,442,442,13.37772397094431
00025236,2025,2,1585,1585,47.97215496368039
00025236,2025,3,266,266,8.05084745762712
00025236,2025,4,158,158,4.782082324455206
00025236,2025,5,781,781,23.638014527845037
00025236,2025,6,72,72,2.179176755447942
00025237,2025,1,396,396,11.98547215496368
00025237,2025,2,427,427,12.923728813559322
00025237,2025,3,990,990,29.9636803874092
00025237,2025,4,710,710,21.48910411622276
00025237,2025,5,781,781,23.638014527845037
00025238,2025,1,3239,3239,100.0
00025239,2025,1,396,396,11.98547215496368
00025239,2025,2,427,427,12.923728813559322
00025239,2025,3,990,990,29.9636803874092
00025239,2025,4,710,710,21.48910411622276
00025239,2025,5,781,781,23.638014527845037
00025240,2025,1,353,353,10.898425439950602
00025240,2025,2,1682,1682,51.929607903673975
00025240,2025,3,318,318,9.817845013893177
00025240,2025,4,90,90,2.778635381290522
00025240,2025,5,796,796,24.575486261191728
00025242,2025,1,2541,2541,68.25141015310234
00025242,2025,2,1182,1182,31.748589846897662
00025243,2025,1,3378,3378,100.0
00025244,2025,1,3239,3239,100.0
00025245,2025,1,261,261,8.058042605742513
00025245,2025,2,1586,1586,48.96573016363075
00025245,2025,3,253,253,7.8110527940722445
00025245,2025,4,90,90,2.778635381290522
00025245,2025,5,796,796,24.575486261191728
00025245,2025,6,253,253,7.8110527940722445
00025246,2025,1,3239,3239,100.0
00025247,2025,1,3239,3239,100.0
00025248,2025,1,353,353,10.898425439950602
00025248,2025,2,1518,1518,46.86631676443347
00025248,2025,3,318,318,9.817845013893177
00025248,2025,4,254,254,7.841926520531028
00025248,2025,5,796,796,24.575486261191728
00025249,2025,1,261,261,8.058042605742513
00025249,2025,2,1625,1625,50.169805495523306
00025249,2025,3,318,318,9.817845013893177
00025249,2025,4,90,90,2.778635381290522
00025249,2025,5,796,796,24.575486261191728
00025249,2025,6,149,149,4.600185242358752
00025250,2025,1,353,353,9.451137884872825
00025250,2025,2,516,516,13.815261044176706
00025250,2025,3,707,707,18.92904953145917
00025250,2025,4,1148,1148,30.73627844712182
00025250,2025,5,889,889,23.801874163319948
00025250,2025,6,122,122,3.2663989290495317
00025251,2025,1,261,261,8.058042605742513
00025251,2025,2,1151,1151,35.53565915405989
00025251,2025,3,589,589,18.184624884223524
00025251,2025,4,254,254,7.841926520531028
00025251,2025,5,796,796,24.575486261191728
00025251,2025,6,188,188,5.8042605742513125
00025252,2025,1,353,353,10.898425439950602
00025252,2025,2,1682,1682,51.929607903673975
00025252,2025,3,318,318,9.817845013893177
00025252,2025,4,90,90,2.778635381290522
00025252,2025,5,796,796,24.575486261191728
00025253,2025,1,261,261,8.058042605742513
00025253,2025,2,1620,1620,50.01543686322939
00025253,2025,3,231,231,7.131830811979006
00025253,2025,4,90,90,2.778635381290522
00025253,2025,5,796,796,24.575486261191728
00025253,2025,6,241,241,7.440568076566842
00025254,2025,1,3723,3723,100.0
00025255,2025,1,261,261,8.058042605742513
00025255,2025,2,1586,1586,48.96573016363075
00025255,2025,3,253,253,7.8110527940722445
00025255,2025,4,90,90,2.778635381290522
00025255,2025,5,796,796,24.575486261191728
00025255,2025,6,253,253,7.8110527940722445
00025256,2025,1,736,736,22.71604938271605
00025256,2025,2,948,948,29.25925925925926
00025256,2025,3,318,318,9.814814814814815
00025256,2025,4,254,254,7.839506172839506
00025256,2025,5,796,796,24.567901234567902
00025256,2025,6,188,188,5.802469135802469
00025257,2025,1,3298,3298,100.0
00025258,2025,1,885,885,27.314814814814813
00025258,2025,2,987,987,30.462962962962962
00025258,2025,3,318,318,9.814814814814815
00025258,2025,4,254,254,7.839506172839506
00025258,2025,5,796,796,24.567901234567902
00025260,2025,1,3240,3240,100.0
00025261,2025,1,3298,3298,100.0
00025262,2025,1,1677,1677,51.75925925925926
00025262,2025,2,171,171,5.277777777777778
00025262,2025,3,318,318,9.814814814814815
00025262,2025,4,90,90,2.7777777777777777
00025262,2025,5,796,796,24.567901234567902
00025262,2025,6,188,188,5.802469135802469
00025263,2025,1,924,924,28.51851851851852
00025263,2025,2,948,948,29.25925925925926
00025263,2025,3,318,318,9.814814814814815
00025263,2025,4,254,254,7.839506172839506
00025263,2025,5,796,796,24.567901234567902
00025264,2025,1,3298,3298,100.0
00025265,2025,1,3298,3298,100.0
00025266,2025,1,3298,3298,100.0
00025267,2025,1,3298,3298,100.0
00025268,2025,1,216,216,6.623735050597976
00025268,2025,2,493,493,15.118061944188899
00025268,2025,3,659,659,20.20852499233364
00025268,2025,4,1153,1153,35.3572523765716
00025268,2025,5,740,740,22.69242563630788
00025269,2025,1,303,303,9.039379474940334
00025269,2025,2,379,379,11.306682577565633
00025269,2025,3,1031,1031,30.757756563245824
00025269,2025,4,910,910,27.147971360381863
00025269,2025,5,729,729,21.74821002386635
00025270,2025,1,247,247,7.186499854524294
00025270,2025,2,525,525,15.274949083503055
00025270,2025,3,851,851,24.759965085830665
00025270,2025,4,1055,1055,30.69537387256328
00025270,2025,5,759,759,22.083212103578703
00025271,2025,1,411,411,11.235647895024604
00025271,2025,2,842,842,23.018042646254784
00025271,2025,3,832,832,22.744669218151994
00025271,2025,4,763,763,20.858392564242756
00025271,2025,5,810,810,22.14324767632586
00025272,2025,1,411,411,11.235647895024604
00025272,2025,2,844,844,23.072717331875342
00025272,2025,3,830,830,22.689994532531436
00025272,2025,4,763,763,20.858392564242756
00025272,2025,5,810,810,22.14324767632586
00025273,2025,1,411,411,11.235647895024604
00025273,2025,2,842,842,23.018042646254784
00025273,2025,3,792,792,21.65117550574084
00025273,2025,4,763,763,20.858392564242756
00025273,2025,5,810,810,22.14324767632586
00025273,2025,6,40,40,1.0934937124111537
00025274,2025,1,342,342,10.481152313821637
00025274,2025,2,537,537,16.457247931351517
00025274,2025,3,721,721,22.09623046276433
00025274,2025,4,912,912,27.949739503524363
00025274,2025,5,751,751,23.015629788538156
00025275,2025,1,397,397,11.04004449388209
00025275,2025,2,729,729,20.272525027808676
00025275,2025,3,848,848,23.5817575083426
00025275,2025,4,813,813,22.60845383759733
00025275,2025,5,809,809,22.4972191323693
00025277,2025,1,342,342,10.497237569060774
00025277,2025,2,551,551,16.9122160834868
00025277,2025,3,711,711,21.823204419889503
00025277,2025,4,912,912,27.992633517495396
00025277,2025,5,742,742,22.774708410067525
00025278,2025,1,397,397,11.061577040958484
00025278,2025,2,729,729,20.31206464196155
00025278,2025,3,841,841,23.43271106157704
00025278,2025,4,813,813,22.652549456673167
00025278,2025,5,809,809,22.541097798829757
00025283,2025,1,396,396,11.981845688350983
00025283,2025,2,427,427,12.91981845688351
00025283,2025,3,990,990,29.95461422087746
00025283,2025,4,710,710,21.482602118003026
00025283,2025,5,782,782,23.661119515885023
00025285,2025,1,240,240,6.781576716586606
00025285,2025,2,844,844,23.8485447866629
00025285,2025,3,756,756,21.36196665724781
00025285,2025,4,744,744,21.02288782141848
00025285,2025,5,805,805,22.746538570217577
00025285,2025,6,150,150,4.238485447866629
00025286,2025,1,2129,2129,63.025458851391356
00025286,2025,2,1249,1249,36.974541148608644
00025287,2025,1,2129,2129,63.025458851391356
00025287,2025,2,1249,1249,36.974541148608644
00025288,2025,1,2129,2129,63.025458851391356
00025288,2025,2,1249,1249,36.974541148608644
00025289,2025,1,2129,2129,63.025458851391356
00025289,2025,2,1249,1249,36.974541148608644
00025290,2025,1,2129,2129,63.025458851391356
00025290,2025,2,1249,1249,36.974541148608644
00025291,2025,1,469,469,13.508064516129032
00025291,2025,2,381,381,10.973502304147466
00025291,2025,3,1037,1037,29.867511520737327
00025291,2025,4,800,800,23.04147465437788
00025291,2025,5,785,785,22.609447004608295
00025292,2025,1,275,275,7.823613086770981
00025292,2025,2,1613,1613,45.88904694167852
00025292,2025,3,256,256,7.283072546230441
00025292,2025,4,686,686,19.516358463726885
00025292,2025,5,685,685,19.48790896159317
00025293,2025,1,2129,2129,63.025458851391356
00025293,2025,2,1249,1249,36.974541148608644
00025294,2025,1,587,587,16.90668202764977
00025294,2025,2,1662,1662,47.86866359447004
00025294,2025,3,266,266,7.661290322580645
00025294,2025,4,172,172,4.953917050691245
00025294,2025,5,785,785,22.609447004608295
00025295,2025,1,396,396,11.98547215496368
00025295,2025,2,427,427,12.923728813559322
00025295,2025,3,990,990,29.9636803874092
00025295,2025,4,710,710,21.48910411622276
00025295,2025,5,781,781,23.638014527845037
00025296,2025,1,442,442,13.37772397094431
00025296,2025,2,1585,1585,47.97215496368039
00025296,2025,3,266,266,8.05084745762712
00025296,2025,4,158,158,4.782082324455206
00025296,2025,5,781,781,23.638014527845037
00025296,2025,6,72,72,2.179176755447942
00025297,2025,1,396,396,12.036474164133738
00025297,2025,2,427,427,12.97872340425532
00025297,2025,3,966,966,29.361702127659573
00025297,2025,4,709,709,21.55015197568389
00025297,2025,5,792,792,24.072948328267476
00025299,2025,1,716,716,20.231703871150042
00025299,2025,2,1057,1057,29.867194122633514
00025299,2025,3,395,395,11.161345012715456
00025299,2025,4,630,630,17.801638881039842
00025299,2025,5,741,741,20.938118112461147
00025300,2025,1,514,514,15.547489413188142
00025300,2025,2,1585,1585,47.94313369630974
00025300,2025,3,219,219,6.624319419237749
00025300,2025,4,158,158,4.779189352692075
00025300,2025,5,779,779,23.563218390804597
00025300,2025,6,51,51,1.5426497277676952
00025302,2025,1,514,514,15.547489413188142
00025302,2025,2,1585,1585,47.94313369630974
00025302,2025,3,270,270,8.166969147005444
00025302,2025,4,158,158,4.779189352692075
00025302,2025,5,779,779,23.563218390804597
00025303,2025,1,342,342,10.481152313821637
00025303,2025,2,537,537,16.457247931351517
00025303,2025,3,721,721,22.09623046276433
00025303,2025,4,912,912,27.949739503524363
00025303,2025,5,751,751,23.015629788538156
00025304,2025,1,3589,3589,100.0
00025305,2025,1,397,397,11.061577040958484
00025305,2025,2,729,729,20.31206464196155
00025305,2025,3,841,841,23.43271106157704
00025305,2025,4,813,813,22.652549456673167
00025305,2025,5,809,809,22.541097798829757
00025306,2025,1,277,277,7.862617087709339
00025306,2025,2,774,774,21.969912006812375
00025306,2025,3,985,985,27.959125745103606
00025306,2025,4,769,769,21.827987510644338
00025306,2025,5,718,718,20.380357649730342
00025310,2025,1,397,397,11.061577040958484
00025310,2025,2,729,729,20.31206464196155
00025310,2025,3,841,841,23.43271106157704
00025310,2025,4,813,813,22.652549456673167
00025310,2025,5,809,809,22.541097798829757
00025313,2025,1,246,246,6.854276957369741
00025313,2025,2,699,699,19.476177208135972
00025313,2025,3,839,839,23.376985232655336
00025313,2025,4,797,797,22.206742825299525
00025313,2025,5,809,809,22.541097798829757
00025313,2025,6,199,199,5.5447199777096685
00025316,2025,1,452,452,13.34120425029516
00025316,2025,2,386,386,11.39315230224321
00025316,2025,3,1033,1033,30.48996458087367
00025316,2025,4,736,736,21.723730814639907
00025316,2025,5,781,781,23.051948051948052
00025317,2025,1,444,444,13.337338540102133
00025317,2025,2,1590,1590,47.76209071793331
00025317,2025,3,280,280,8.410934214478823
00025317,2025,4,158,158,4.746170021027336
00025317,2025,5,781,781,23.460498648242716
00025317,2025,6,76,76,2.2829678582156805
00025318,2025,1,353,353,9.48160085952189
00025318,2025,2,2037,2037,54.713940370668816
00025318,2025,3,318,318,8.541498791297341
00025318,2025,4,126,126,3.3843674456083805
00025318,2025,5,889,889,23.87859253290357
00025319,2025,1,428,428,12.580834803057025
00025319,2025,2,1112,1112,32.68665490887713
00025319,2025,3,363,363,10.670194003527337
00025319,2025,4,756,756,22.22222222222222
00025319,2025,5,743,743,21.840094062316286
00025320,2025,1,3408,3408,100.0
00025321,2025,1,336,336,10.062893081761006
00025321,2025,2,812,812,24.31865828092243
00025321,2025,3,572,572,17.130877508235997
00025321,2025,4,882,882,26.41509433962264
00025321,2025,5,737,737,22.072476789457923
00025322,2025,1,336,336,10.062893081761006
00025322,2025,2,812,812,24.31865828092243
00025322,2025,3,572,572,17.130877508235997
00025322,2025,4,882,882,26.41509433962264
00025322,2025,5,737,737,22.072476789457923
00025323,2025,1,390,390,11.092150170648464
00025323,2025,2,831,831,23.63481228668942
00025323,2025,3,757,757,21.53014789533561
00025323,2025,4,733,733,20.847554038680318
00025323,2025,5,805,805,22.89533560864619
00025324,2025,1,219,219,6.6424021838034575
00025324,2025,2,721,721,21.86836518046709
00025324,2025,3,657,657,19.92720655141037
00025324,2025,4,784,784,23.779193205944797
00025324,2025,5,764,764,23.172581134364574
00025324,2025,6,152,152,4.610251744009706
00025326,2025,1,186,186,5.871212121212121
00025326,2025,2,485,485,15.309343434343434
00025326,2025,3,1066,1066,33.648989898989896
00025326,2025,4,760,760,23.98989898989899
00025326,2025,5,671,671,21.180555555555557
00025327,2025,1,396,396,11.98547215496368
00025327,2025,2,427,427,12.923728813559322
00025327,2025,3,990,990,29.9636803874092
00025327,2025,4,710,710,21.48910411622276
00025327,2025,5,781,781,23.638014527845037
00025328,2025,1,436,436,12.372304199772985
00025328,2025,2,770,770,21.85017026106697
00025328,2025,3,754,754,21.396140749148696
00025328,2025,4,759,759,21.538024971623155
00025328,2025,5,805,805,22.843359818388194
00025330,2025,1,390,390,11.085844229675953
00025330,2025,2,832,832,23.649801023308697
00025330,2025,3,759,759,21.574758385446277
00025330,2025,4,732,732,20.807276861853325
00025330,2025,5,805,805,22.88231949971575
00025331,2025,1,390,390,11.085844229675953
00025331,2025,2,832,832,23.649801023308697
00025331,2025,3,759,759,21.574758385446277
00025331,2025,4,732,732,20.807276861853325
00025331,2025,5,805,805,22.88231949971575
00025332,2025,1,587,587,16.892086330935253
00025332,2025,2,1662,1662,47.827338129496404
00025332,2025,3,269,269,7.741007194244604
00025332,2025,4,172,172,4.9496402877697845
00025332,2025,5,785,785,22.58992805755396
00025334,2025,1,452,452,13.3846609416642
00025334,2025,2,381,381,11.282203138880663
00025334,2025,3,1027,1027,30.411607936037903
00025334,2025,4,736,736,21.79449215279834
00025334,2025,5,781,781,23.127035830618894
00025338,2025,1,2455,2455,69.7839681637294
00025338,2025,2,1063,1063,30.21603183627061
00025339,2025,1,3518,3518,100.0
00025340,2025,1,3299,3299,100.0
00025341,2025,1,3469,3469,100.0
00025342,2025,1,259,259,7.013268345518549
00025342,2025,2,884,884,23.937178445708096
00025342,2025,3,459,459,12.428919577579205
00025342,2025,4,1160,1160,31.4107771459518
00025342,2025,5,931,931,25.20985648524235
00025343,2025,1,259,259,8.040981061782055
00025343,2025,2,847,847,26.296181310152125
00025343,2025,3,440,440,13.660353927351753
00025343,2025,4,874,874,27.13443030114871
00025343,2025,5,801,801,24.86805339956535
00025345,2025,1,335,335,9.821166813251246
00025345,2025,2,1013,1013,29.69803576663735
00025345,2025,3,609,609,17.854001759014952
00025345,2025,4,571,571,16.739958956317796
00025345,2025,5,883,883,25.886836704778656
00025347,2025,1,3518,3518,100.0
00025348,2025,1,390,390,11.085844229675953
00025348,2025,2,832,832,23.649801023308697
00025348,2025,3,759,759,21.574758385446277
00025348,2025,4,732,732,20.807276861853325
00025348,2025,5,805,805,22.88231949971575
00025349,2025,1,287,287,8.223495702005732
00025349,2025,2,386,386,11.060171919770774
00025349,2025,3,1040,1040,29.799426934097422
00025349,2025,4,804,804,23.03724928366762
00025349,2025,5,788,788,22.578796561604584
00025349,2025,6,185,185,5.300859598853868
00025350,2025,1,295,295,8.438215102974828
00025350,2025,2,650,650,18.59267734553776
00025350,2025,3,892,892,25.51487414187643
00025350,2025,4,889,889,25.429061784897026
00025350,2025,5,770,770,22.02517162471396
00025351,2025,1,142,142,4.622395833333333
00025351,2025,2,532,532,17.317708333333332
00025351,2025,3,899,899,29.264322916666668
00025351,2025,4,770,770,25.065104166666668
00025351,2025,5,729,729,23.73046875
00025352,2025,1,587,587,16.90668202764977
00025352,2025,2,1662,1662,47.86866359447004
00025352,2025,3,266,266,7.661290322580645
00025352,2025,4,172,172,4.953917050691245
00025352,2025,5,785,785,22.609447004608295
00025353,2025,1,3486,3486,100.0
00025355,2025,1,320,320,9.51531370799881
00025355,2025,2,913,913,27.148379423134106
00025355,2025,3,717,717,21.320249776984834
00025355,2025,4,744,744,22.123104371097234
00025355,2025,5,669,669,19.892952720785015
00025356,2025,1,105,105,3.436988543371522
00025356,2025,2,638,638,20.88379705400982
00025356,2025,3,677,677,22.160392798690673
00025356,2025,4,1022,1022,33.45335515548282
00025356,2025,5,613,613,20.06546644844517
00025357,2025,1,187,187,5.704697986577181
00025357,2025,2,850,850,25.930445393532644
00025357,2025,3,762,762,23.24588163514338
00025357,2025,4,864,864,26.357535082367296
00025357,2025,5,615,615,18.7614399023795
00025361,2025,1,309,309,8.838672768878718
00025361,2025,2,966,966,27.63157894736842
00025361,2025,3,565,565,16.16132723112128
00025361,2025,4,811,811,23.197940503432495
00025361,2025,5,845,845,24.170480549199084
00025364,2025,1,2455,2455,69.7839681637294
00025364,2025,2,1063,1063,30.21603183627061
00025365,2025,1,304,304,7.5322101090188305
00025365,2025,2,999,999,24.75222993062438
00025365,2025,3,805,805,19.945490584737364
00025365,2025,4,986,986,24.430128840436076
00025365,2025,5,942,942,23.33994053518335
00025366,2025,1,304,304,7.611417125688533
00025366,2025,2,999,999,25.01251877816725
00025366,2025,3,802,802,20.080120180270406
00025366,2025,4,960,960,24.036054081121684
00025366,2025,5,929,929,23.25988983475213
00025368,2025,1,167,167,4.989542874215716
00025368,2025,2,1343,1343,40.12548550941141
00025368,2025,3,603,603,18.01613385121004
00025368,2025,4,450,450,13.4448760083657
00025368,2025,5,715,715,21.36241410218106
00025368,2025,6,69,69,2.0615476546160743
00025369,2025,1,2599,2599,70.09169363538295
00025369,2025,2,1109,1109,29.908306364617044
00025370,2025,1,323,323,9.286946520989074
00025370,2025,2,776,776,22.31167337550316
00025370,2025,3,743,743,21.362852213916042
00025370,2025,4,742,742,21.334100057504312
00025370,2025,5,704,704,20.24151811385854
00025370,2025,6,190,190,5.462909718228867
00025372,2025,1,443,443,12.064270152505447
00025372,2025,2,1140,1140,31.045751633986928
00025372,2025,3,427,427,11.628540305010894
00025372,2025,4,514,514,13.997821350762527
00025372,2025,5,908,908,24.727668845315904
00025372,2025,6,240,240,6.5359477124183005
00025373,2025,1,3672,3672,100.0
00025379,2025,1,162,162,4.981549815498155
00025379,2025,2,684,684,21.03321033210332
00025379,2025,3,709,709,21.801968019680196
00025379,2025,4,711,711,21.863468634686345
00025379,2025,5,823,823,25.307503075030752
00025379,2025,6,163,163,5.01230012300123
00025380,2025,1,401,401,11.77334116265414
00025380,2025,2,677,677,19.876688197298883
00025380,2025,3,734,734,21.55020551967117
00025380,2025,4,771,771,22.636523781561948
00025380,2025,5,823,823,24.163241338813858
00025381,2025,1,258,258,7.574867880211392
00025381,2025,2,649,649,19.05460951262478
00025381,2025,3,734,734,21.55020551967117
00025381,2025,4,771,771,22.636523781561948
00025381,2025,5,823,823,24.163241338813858
00025381,2025,6,171,171,5.020551967116853
00025382,2025,1,258,258,7.574867880211392
00025382,2025,2,649,649,19.05460951262478
00025382,2025,3,734,734,21.55020551967117
00025382,2025,4,771,771,22.636523781561948
00025382,2025,5,823,823,24.163241338813858
00025382,2025,6,171,171,5.020551967116853
00025383,2025,1,258,258,7.550482879719052
00025383,2025,2,649,649,18.993268949370794
00025383,2025,3,735,735,21.51009657594381
00025383,2025,4,771,771,22.563652326602284
00025383,2025,5,833,833,24.378109452736318
00025383,2025,6,171,171,5.004389815627744
00025384,2025,1,162,162,4.963235294117647
00025384,2025,2,684,684,20.955882352941178
00025384,2025,3,711,711,21.783088235294116
00025384,2025,4,711,711,21.783088235294116
00025384,2025,5,833,833,25.520833333333332
00025384,2025,6,163,163,4.993872549019608
00025385,2025,1,218,218,7.048173294536049
00025385,2025,2,567,567,18.331716779825413
00025385,2025,3,836,836,27.028774652440998
00025385,2025,4,740,740,23.92499191723246
00025385,2025,5,732,732,23.666343355965083
00025387,2025,1,258,258,7.574867880211392
00025387,2025,2,649,649,19.05460951262478
00025387,2025,3,734,734,21.55020551967117
00025387,2025,4,771,771,22.636523781561948
00025387,2025,5,823,823,24.163241338813858
00025387,2025,6,171,171,5.020551967116853
00025388,2025,1,3252,3252,100.0
00025389,2025,1,303,303,7.474099654662062
00025389,2025,2,1173,1173,28.93438579181056
00025389,2025,3,793,793,19.560927479033055
00025389,2025,4,844,844,20.818944252590036
00025389,2025,5,941,941,23.21164282190429
00025390,2025,1,260,260,7.252440725244073
00025390,2025,2,870,870,24.267782426778243
00025390,2025,3,693,693,19.330543933054393
00025390,2025,4,915,915,25.523012552301257
00025390,2025,5,847,847,23.626220362622036
00025393,2025,1,3269,3269,100.0
00025394,2025,1,3518,3518,100.0
00025395,2025,1,590,590,16.55907942744878
00025395,2025,2,1674,1674,46.9828795958462
00025395,2025,3,1101,1101,30.900926185798486
00025395,2025,4,198,198,5.55711479090654
00025396,2025,1,398,398,11.14533744049286
00025396,2025,2,945,945,26.463175581069727
00025396,2025,3,576,576,16.12993559227107
00025396,2025,4,839,839,23.4948193783254
00025396,2025,5,813,813,22.76673200784094
00025397,2025,1,3562,3562,100.0
00025398,2025,1,332,332,9.75609756097561
00025398,2025,2,605,605,17.778430796356158
00025398,2025,3,808,808,23.743755509844256
00025398,2025,4,868,868,25.506905671466352
00025398,2025,5,790,790,23.214810461357626
00025399,2025,1,3719,3719,100.0
00025400,2025,1,3719,3719,100.0
00025401,2025,1,3719,3719,100.0
00025402,2025,1,3719,3719,100.0
00025403,2025,1,2409,2409,64.7754772788384
00025403,2025,2,1310,1310,35.224522721161605
00025404,2025,1,2409,2409,64.7754772788384
00025404,2025,2,1310,1310,35.224522721161605
00025405,2025,1,618,618,16.590604026845636
00025405,2025,2,1652,1652,44.348993288590606
00025405,2025,3,233,233,6.25503355704698
00025405,2025,4,248,248,6.657718120805369
00025405,2025,5,910,910,24.42953020134228
00025405,2025,6,64,64,1.7181208053691275
00025406,2025,1,3700,3700,100.0
00025408,2025,1,224,224,6.42570281124498
00025408,2025,2,1806,1806,51.80722891566265
00025408,2025,3,158,158,4.53241537578887
00025408,2025,4,204,204,5.851979345955249
00025408,2025,5,1034,1034,29.66150315547906
00025408,2025,6,60,60,1.721170395869191
00025409,2025,1,321,321,9.229442208165612
00025409,2025,2,1238,1238,35.595169637722826
00025409,2025,3,596,596,17.136285221391603
00025409,2025,4,579,579,16.64749856239218
00025409,2025,5,744,744,21.391604370327773
00025410,2025,1,2284,2284,62.42142661929489
00025410,2025,2,351,351,9.592784913910904
00025410,2025,3,154,154,4.208800218638973
00025410,2025,4,870,870,23.776988248155234
00025411,2025,1,713,713,18.438065683992757
00025411,2025,2,1261,1261,32.6092578226015
00025411,2025,3,292,292,7.551073183346263
00025411,2025,4,649,649,16.78303594517714
00025411,2025,5,952,952,24.618567364882338
00025412,2025,1,415,415,13.469652710159039
00025412,2025,2,1295,1295,42.031807854592664
00025412,2025,3,141,141,4.576436222005842
00025412,2025,4,209,209,6.783511846802986
00025412,2025,5,736,736,23.88834793898085
00025412,2025,6,285,285,9.250243427458617
00025413,2025,1,2879,2879,100.0
00025414,2025,1,328,328,9.54320628455048
00025414,2025,2,580,580,16.875181844631946
00025414,2025,3,764,764,22.228687809135874
00025414,2025,4,771,771,22.432353796915915
00025414,2025,5,823,823,23.945301134710505
00025414,2025,6,171,171,4.975269130055281
00025415,2025,1,224,224,6.42570281124498
00025415,2025,2,1806,1806,51.80722891566265
00025415,2025,3,158,158,4.53241537578887
00025415,2025,4,204,204,5.851979345955249
00025415,2025,5,1034,1034,29.66150315547906
00025415,2025,6,60,60,1.721170395869191
00025417,2025,1,401,401,11.77334116265414
00025417,2025,2,677,677,19.876688197298883
00025417,2025,3,734,734,21.55020551967117
00025417,2025,4,771,771,22.636523781561948
00025417,2025,5,823,823,24.163241338813858
00025418,2025,1,156,156,4.580152671755725
00025418,2025,2,534,534,15.678214914856136
00025418,2025,3,593,593,17.410452143276572
00025418,2025,4,725,725,21.285965942454492
00025418,2025,5,821,821,24.104521432765708
00025418,2025,6,577,577,16.940692894891367
00025419,2025,1,304,304,10.700457585357269
00025419,2025,2,1516,1516,53.361492432242166
00025419,2025,3,157,157,5.526223160858852
00025419,2025,4,206,206,7.250967969024991
00025419,2025,5,612,612,21.541710665258712
00025419,2025,6,46,46,1.6191481872580078
00025420,2025,1,292,292,8.682723758548915
00025420,2025,2,1106,1106,32.88730300327089
00025420,2025,3,447,447,13.291703835860838
00025420,2025,4,555,555,16.503122212310437
00025420,2025,5,827,827,24.591138864109425
00025420,2025,6,136,136,4.044008325899495
00025421,2025,1,292,292,8.682723758548915
00025421,2025,2,1106,1106,32.88730300327089
00025421,2025,3,447,447,13.291703835860838
00025421,2025,4,555,555,16.503122212310437
00025421,2025,5,827,827,24.591138864109425
00025421,2025,6,136,136,4.044008325899495
00025422,2025,1,292,292,8.682723758548915
00025422,2025,2,1106,1106,32.88730300327089
00025422,2025,3,447,447,13.291703835860838
00025422,2025,4,555,555,16.503122212310437
00025422,2025,5,827,827,24.591138864109425
00025422,2025,6,136,136,4.044008325899495
00025423,2025,1,292,292,8.682723758548915
00025423,2025,2,1106,1106,32.88730300327089
00025423,2025,3,447,447,13.291703835860838
00025423,2025,4,555,555,16.503122212310437
00025423,2025,5,827,827,24.591138864109425
00025423,2025,6,136,136,4.044008325899495
00025424,2025,1,292,292,8.682723758548915
00025424,2025,2,1119,1119,33.27386262265834
00025424,2025,3,434,434,12.905144216473387
00025424,2025,4,555,555,16.503122212310437
00025424,2025,5,827,827,24.591138864109425
00025424,2025,6,136,136,4.044008325899495
00025426,2025,1,200,200,6.550933508024894
00025426,2025,2,522,522,17.09793645594497
00025426,2025,3,712,712,23.32132328856862
00025426,2025,4,918,918,30.068784801834262
00025426,2025,5,701,701,22.96102194562725
00025427,2025,1,245,245,7.401812688821752
00025427,2025,2,561,561,16.948640483383684
00025427,2025,3,786,786,23.746223564954683
00025427,2025,4,973,973,29.395770392749245
00025427,2025,5,745,745,22.507552870090635
00025428,2025,1,209,209,6.865965834428383
00025428,2025,2,584,584,19.185282522996058
00025428,2025,3,656,656,21.55059132720105
00025428,2025,4,1009,1009,33.14717477003942
00025428,2025,5,586,586,19.250985545335084
00025429,2025,1,213,213,6.596469495199752
00025429,2025,2,1117,1117,34.592753174357384
00025429,2025,3,604,604,18.70548157324249
00025429,2025,4,591,591,18.302880148652832
00025429,2025,5,704,704,21.802415608547538
00025432,2025,1,342,342,10.481152313821637
00025432,2025,2,537,537,16.457247931351517
00025432,2025,3,721,721,22.09623046276433
00025432,2025,4,912,912,27.949739503524363
00025432,2025,5,751,751,23.015629788538156
00025434,2025,1,397,397,11.061577040958484
00025434,2025,2,729,729,20.31206464196155
00025434,2025,3,841,841,23.43271106157704
00025434,2025,4,813,813,22.652549456673167
00025434,2025,5,809,809,22.541097798829757
00025435,2025,1,246,246,6.854276957369741
00025435,2025,2,699,699,19.476177208135972
00025435,2025,3,839,839,23.376985232655336
00025435,2025,4,797,797,22.206742825299525
00025435,2025,5,809,809,22.541097798829757
00025435,2025,6,199,199,5.5447199777096685
00025439,2025,1,200,200,6.550933508024894
00025439,2025,2,522,522,17.09793645594497
00025439,2025,3,712,712,23.32132328856862
00025439,2025,4,918,918,30.068784801834262
00025439,2025,5,701,701,22.96102194562725
00025440,2025,1,1434,1434,46.970193252538486
